"Plot Title: Clam-Bay-Beach"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20137186, SEN S/N: 20137186)","Intensity, lum/ft² (LGR S/N: 20137186, SEN S/N: 20137186)","Host Connected (LGR S/N: 20137186)","Coupler Attached (LGR S/N: 20137186)","Stopped (LGR S/N: 20137186)","End Of File (LGR S/N: 20137186)"
1203,07/02/18 09:00:00 PM,12.207,0.0,,,,
1204,07/02/18 09:30:00 PM,12.013,0.0,,,,
1205,07/02/18 10:00:00 PM,11.916,0.0,,,,
1206,07/02/18 10:30:00 PM,11.916,0.0,,,,
1207,07/02/18 11:00:00 PM,11.916,0.0,,,,
1208,07/02/18 11:30:00 PM,11.916,0.0,,,,
1209,07/03/18 12:00:00 AM,11.916,0.0,,,,
1210,07/03/18 12:30:00 AM,11.916,0.0,,,,
1211,07/03/18 01:00:00 AM,11.916,0.0,,,,
1212,07/03/18 01:30:00 AM,11.916,0.0,,,,
1213,07/03/18 02:00:00 AM,11.916,0.0,,,,
1214,07/03/18 02:30:00 AM,11.916,0.0,,,,
1215,07/03/18 03:00:00 AM,11.916,0.0,,,,
1216,07/03/18 03:30:00 AM,12.013,0.0,,,,
1217,07/03/18 04:00:00 AM,12.013,0.0,,,,
1218,07/03/18 04:30:00 AM,12.013,0.0,,,,
1219,07/03/18 05:00:00 AM,12.013,0.0,,,,
1220,07/03/18 05:30:00 AM,12.013,0.0,,,,
1221,07/03/18 06:00:00 AM,12.013,0.0,,,,
1222,07/03/18 06:30:00 AM,12.013,0.0,,,,
1223,07/03/18 07:00:00 AM,12.110,0.0,,,,
1224,07/03/18 07:30:00 AM,12.110,0.0,,,,
1225,07/03/18 08:00:00 AM,12.110,0.0,,,,
1226,07/03/18 08:30:00 AM,12.110,0.0,,,,
1227,07/03/18 09:00:00 AM,12.110,0.0,,,,
1228,07/03/18 09:30:00 AM,12.207,0.0,,,,
1229,07/03/18 10:00:00 AM,12.207,0.0,,,,
1230,07/03/18 10:30:00 AM,12.207,0.0,,,,
1231,07/03/18 11:00:00 AM,12.304,0.0,,,,
1232,07/03/18 11:30:00 AM,12.401,0.0,,,,
1233,07/03/18 12:00:00 PM,12.690,0.0,,,,
1234,07/03/18 12:30:00 PM,12.690,0.0,,,,
1235,07/03/18 01:00:00 PM,13.076,6.0,,,,
1236,07/03/18 01:30:00 PM,13.269,19.0,,,,
1237,07/03/18 02:00:00 PM,13.461,25.0,,,,
1238,07/03/18 02:30:00 PM,14.421,67.0,,,,
1239,07/03/18 03:00:00 PM,15.091,58.0,,,,
1240,07/03/18 03:30:00 PM,16.713,10.0,,,,
1241,07/03/18 04:00:00 PM,16.713,4.0,,,,
1242,07/03/18 04:30:00 PM,16.523,1.0,,,,
1243,07/03/18 05:00:00 PM,15.951,0.0,,,,
1244,07/03/18 05:30:00 PM,14.900,0.0,,,,
1245,07/03/18 06:00:00 PM,14.517,0.0,,,,
1246,07/03/18 06:30:00 PM,14.038,0.0,,,,
1247,07/03/18 07:00:00 PM,13.942,0.0,,,,
1248,07/03/18 07:30:00 PM,13.846,0.0,,,,
1249,07/03/18 08:00:00 PM,13.269,0.0,,,,
1250,07/03/18 08:30:00 PM,12.497,0.0,,,,
1251,07/03/18 09:00:00 PM,12.110,0.0,,,,
1252,07/03/18 09:30:00 PM,12.013,0.0,,,,
1253,07/03/18 10:00:00 PM,11.916,0.0,,,,
1254,07/03/18 10:30:00 PM,11.819,0.0,,,,
1255,07/03/18 11:00:00 PM,11.819,0.0,,,,
1256,07/03/18 11:30:00 PM,11.916,0.0,,,,
1257,07/04/18 12:00:00 AM,11.916,0.0,,,,
1258,07/04/18 12:30:00 AM,11.916,0.0,,,,
1259,07/04/18 01:00:00 AM,11.916,0.0,,,,
1260,07/04/18 01:30:00 AM,11.916,0.0,,,,
1261,07/04/18 02:00:00 AM,11.916,0.0,,,,
1262,07/04/18 02:30:00 AM,11.916,0.0,,,,
1263,07/04/18 03:00:00 AM,11.916,0.0,,,,
1264,07/04/18 03:30:00 AM,12.013,0.0,,,,
1265,07/04/18 04:00:00 AM,12.013,0.0,,,,
1266,07/04/18 04:30:00 AM,12.013,0.0,,,,
1267,07/04/18 05:00:00 AM,12.013,0.0,,,,
1268,07/04/18 05:30:00 AM,12.207,0.0,,,,
1269,07/04/18 06:00:00 AM,12.207,0.0,,,,
1270,07/04/18 06:30:00 AM,12.207,0.0,,,,
1271,07/04/18 07:00:00 AM,12.207,0.0,,,,
1272,07/04/18 07:30:00 AM,12.207,0.0,,,,
1273,07/04/18 08:00:00 AM,12.304,0.0,,,,
1274,07/04/18 08:30:00 AM,12.304,0.0,,,,
1275,07/04/18 09:00:00 AM,12.304,0.0,,,,
1276,07/04/18 09:30:00 AM,12.401,0.0,,,,
1277,07/04/18 10:00:00 AM,12.401,0.0,,,,
1278,07/04/18 10:30:00 AM,12.497,0.0,,,,
1279,07/04/18 11:00:00 AM,12.594,0.0,,,,
1280,07/04/18 11:30:00 AM,12.594,0.0,,,,
1281,07/04/18 12:00:00 PM,12.883,0.0,,,,
1282,07/04/18 12:30:00 PM,12.980,0.0,,,,
1283,07/04/18 01:00:00 PM,13.173,0.0,,,,
1284,07/04/18 01:30:00 PM,13.269,0.0,,,,
1285,07/04/18 02:00:00 PM,13.365,1.0,,,,
1286,07/04/18 02:30:00 PM,13.558,3.0,,,,
1287,07/04/18 03:00:00 PM,13.654,1.0,,,,
1288,07/04/18 03:30:00 PM,13.846,0.0,,,,
1289,07/04/18 04:00:00 PM,13.942,0.0,,,,
1290,07/04/18 04:30:00 PM,13.846,0.0,,,,
1291,07/04/18 05:00:00 PM,13.654,0.0,,,,
1292,07/04/18 05:30:00 PM,13.654,0.0,,,,
1293,07/04/18 06:00:00 PM,13.558,0.0,,,,
1294,07/04/18 06:30:00 PM,13.558,0.0,,,,
1295,07/04/18 07:00:00 PM,13.558,0.0,,,,
1296,07/04/18 07:30:00 PM,13.461,0.0,,,,
1297,07/04/18 08:00:00 PM,13.461,0.0,,,,
1298,07/04/18 08:30:00 PM,13.365,0.0,,,,
1299,07/04/18 09:00:00 PM,13.365,0.0,,,,
1300,07/04/18 09:30:00 PM,13.076,0.0,,,,
1301,07/04/18 10:00:00 PM,12.980,0.0,,,,
1302,07/04/18 10:30:00 PM,12.787,0.0,,,,
1303,07/04/18 11:00:00 PM,12.690,0.0,,,,
1304,07/04/18 11:30:00 PM,12.594,0.0,,,,
1305,07/05/18 12:00:00 AM,12.497,0.0,,,,
1306,07/05/18 12:30:00 AM,12.497,0.0,,,,
1307,07/05/18 01:00:00 AM,12.401,0.0,,,,
1308,07/05/18 01:30:00 AM,12.401,0.0,,,,
1309,07/05/18 02:00:00 AM,12.401,0.0,,,,
1310,07/05/18 02:30:00 AM,12.401,0.0,,,,
1311,07/05/18 03:00:00 AM,12.401,0.0,,,,
1312,07/05/18 03:30:00 AM,12.401,0.0,,,,
1313,07/05/18 04:00:00 AM,12.401,0.0,,,,
1314,07/05/18 04:30:00 AM,12.401,0.0,,,,
1315,07/05/18 05:00:00 AM,12.401,0.0,,,,
1316,07/05/18 05:30:00 AM,12.497,0.0,,,,
1317,07/05/18 06:00:00 AM,12.497,0.0,,,,
1318,07/05/18 06:30:00 AM,12.497,0.0,,,,
1319,07/05/18 07:00:00 AM,12.690,0.0,,,,
1320,07/05/18 07:30:00 AM,12.690,0.0,,,,
1321,07/05/18 08:00:00 AM,12.787,0.0,,,,
1322,07/05/18 08:30:00 AM,12.883,0.0,,,,
1323,07/05/18 09:00:00 AM,12.883,0.0,,,,
1324,07/05/18 09:30:00 AM,12.980,0.0,,,,
1325,07/05/18 10:00:00 AM,12.980,0.0,,,,
1326,07/05/18 10:30:00 AM,12.980,0.0,,,,
1327,07/05/18 11:00:00 AM,13.076,0.0,,,,
1328,07/05/18 11:30:00 AM,13.076,0.0,,,,
1329,07/05/18 12:00:00 PM,13.269,0.0,,,,
1330,07/05/18 12:30:00 PM,13.365,0.0,,,,
1331,07/05/18 01:00:00 PM,13.461,0.0,,,,
1332,07/05/18 01:30:00 PM,13.654,0.0,,,,
1333,07/05/18 02:00:00 PM,13.846,0.0,,,,
1334,07/05/18 02:30:00 PM,14.134,0.0,,,,
1335,07/05/18 03:00:00 PM,14.230,0.0,,,,
1336,07/05/18 03:30:00 PM,14.613,0.0,,,,
1337,07/05/18 04:00:00 PM,14.709,1.0,,,,
1338,07/05/18 04:30:00 PM,14.709,1.0,,,,
1339,07/05/18 05:00:00 PM,14.517,0.0,,,,
1340,07/05/18 05:30:00 PM,14.421,0.0,,,,
1341,07/05/18 06:00:00 PM,14.325,0.0,,,,
1342,07/05/18 06:30:00 PM,14.038,0.0,,,,
1343,07/05/18 07:00:00 PM,14.038,0.0,,,,
1344,07/05/18 07:30:00 PM,13.846,0.0,,,,
1345,07/05/18 08:00:00 PM,13.750,0.0,,,,
1346,07/05/18 08:30:00 PM,13.750,0.0,,,,
1347,07/05/18 09:00:00 PM,13.750,0.0,,,,
1348,07/05/18 09:30:00 PM,13.461,0.0,,,,
1349,07/05/18 10:00:00 PM,13.365,0.0,,,,
1350,07/05/18 10:30:00 PM,13.365,0.0,,,,
1351,07/05/18 11:00:00 PM,12.980,0.0,,,,
1352,07/05/18 11:30:00 PM,12.883,0.0,,,,
1353,07/06/18 12:00:00 AM,12.787,0.0,,,,
1354,07/06/18 12:30:00 AM,12.787,0.0,,,,
1355,07/06/18 01:00:00 AM,12.690,0.0,,,,
1356,07/06/18 01:30:00 AM,12.690,0.0,,,,
1357,07/06/18 02:00:00 AM,12.690,0.0,,,,
1358,07/06/18 02:30:00 AM,12.690,0.0,,,,
1359,07/06/18 03:00:00 AM,12.690,0.0,,,,
1360,07/06/18 03:30:00 AM,12.690,0.0,,,,
1361,07/06/18 04:00:00 AM,12.690,0.0,,,,
1362,07/06/18 04:30:00 AM,12.787,0.0,,,,
1363,07/06/18 05:00:00 AM,12.690,0.0,,,,
1364,07/06/18 05:30:00 AM,12.787,0.0,,,,
1365,07/06/18 06:00:00 AM,12.787,0.0,,,,
1366,07/06/18 06:30:00 AM,12.883,0.0,,,,
1367,07/06/18 07:00:00 AM,12.980,0.0,,,,
1368,07/06/18 07:30:00 AM,12.980,0.0,,,,
1369,07/06/18 08:00:00 AM,13.076,0.0,,,,
1370,07/06/18 08:30:00 AM,13.173,0.0,,,,
1371,07/06/18 09:00:00 AM,13.173,0.0,,,,
1372,07/06/18 09:30:00 AM,13.269,0.0,,,,
1373,07/06/18 10:00:00 AM,13.269,0.0,,,,
1374,07/06/18 10:30:00 AM,13.365,0.0,,,,
1375,07/06/18 11:00:00 AM,13.365,0.0,,,,
1376,07/06/18 11:30:00 AM,13.365,0.0,,,,
1377,07/06/18 12:00:00 PM,13.461,0.0,,,,
1378,07/06/18 12:30:00 PM,13.461,0.0,,,,
1379,07/06/18 01:00:00 PM,13.461,0.0,,,,
1380,07/06/18 01:30:00 PM,13.461,0.0,,,,
1381,07/06/18 02:00:00 PM,13.558,0.0,,,,
1382,07/06/18 02:30:00 PM,13.558,0.0,,,,
1383,07/06/18 03:00:00 PM,13.365,0.0,,,,
1384,07/06/18 03:30:00 PM,13.365,0.0,,,,
1385,07/06/18 04:00:00 PM,13.269,0.0,,,,
1386,07/06/18 04:30:00 PM,13.365,0.0,,,,
1387,07/06/18 05:00:00 PM,13.365,0.0,,,,
1388,07/06/18 05:30:00 PM,13.461,0.0,,,,
1389,07/06/18 06:00:00 PM,13.558,0.0,,,,
1390,07/06/18 06:30:00 PM,13.654,0.0,,,,
1391,07/06/18 07:00:00 PM,13.654,0.0,,,,
1392,07/06/18 07:30:00 PM,13.654,0.0,,,,
1393,07/06/18 08:00:00 PM,13.654,0.0,,,,
1394,07/06/18 08:30:00 PM,13.654,0.0,,,,
1395,07/06/18 09:00:00 PM,13.365,0.0,,,,
1396,07/06/18 09:30:00 PM,12.980,0.0,,,,
1397,07/06/18 10:00:00 PM,12.883,0.0,,,,
1398,07/06/18 10:30:00 PM,12.883,0.0,,,,
1399,07/06/18 11:00:00 PM,12.690,0.0,,,,
1400,07/06/18 11:30:00 PM,12.497,0.0,,,,
1401,07/07/18 12:00:00 AM,12.207,0.0,,,,
1402,07/07/18 12:30:00 AM,12.110,0.0,,,,
1403,07/07/18 01:00:00 AM,12.110,0.0,,,,
1404,07/07/18 01:30:00 AM,12.110,0.0,,,,
1405,07/07/18 02:00:00 AM,12.207,0.0,,,,
1406,07/07/18 02:30:00 AM,12.207,0.0,,,,
1407,07/07/18 03:00:00 AM,12.207,0.0,,,,
1408,07/07/18 03:30:00 AM,12.207,0.0,,,,
1409,07/07/18 04:00:00 AM,12.207,0.0,,,,
1410,07/07/18 04:30:00 AM,12.207,0.0,,,,
1411,07/07/18 05:00:00 AM,12.207,0.0,,,,
1412,07/07/18 05:30:00 AM,12.304,0.0,,,,
1413,07/07/18 06:00:00 AM,12.304,0.0,,,,
1414,07/07/18 06:30:00 AM,12.304,0.0,,,,
1415,07/07/18 07:00:00 AM,12.594,0.0,,,,
1416,07/07/18 07:30:00 AM,12.594,0.0,,,,
1417,07/07/18 08:00:00 AM,12.787,0.0,,,,
1418,07/07/18 08:30:00 AM,12.883,0.0,,,,
1419,07/07/18 09:00:00 AM,12.980,0.0,,,,
1420,07/07/18 09:30:00 AM,13.076,0.0,,,,
1421,07/07/18 10:00:00 AM,13.173,0.0,,,,
1422,07/07/18 10:30:00 AM,13.269,0.0,,,,
1423,07/07/18 11:00:00 AM,13.365,0.0,,,,
1424,07/07/18 11:30:00 AM,13.461,0.0,,,,
1425,07/07/18 12:00:00 PM,13.558,0.0,,,,
1426,07/07/18 12:30:00 PM,13.558,0.0,,,,
1427,07/07/18 01:00:00 PM,13.654,0.0,,,,
1428,07/07/18 01:30:00 PM,13.750,0.0,,,,
1429,07/07/18 02:00:00 PM,13.750,0.0,,,,
1430,07/07/18 02:30:00 PM,13.654,0.0,,,,
1431,07/07/18 03:00:00 PM,13.461,0.0,,,,
1432,07/07/18 03:30:00 PM,13.461,0.0,,,,
1433,07/07/18 04:00:00 PM,13.365,0.0,,,,
1434,07/07/18 04:30:00 PM,13.269,0.0,,,,
1435,07/07/18 05:00:00 PM,13.365,0.0,,,,
1436,07/07/18 05:30:00 PM,13.365,0.0,,,,
1437,07/07/18 06:00:00 PM,13.365,0.0,,,,
1438,07/07/18 06:30:00 PM,13.365,0.0,,,,
1439,07/07/18 07:00:00 PM,13.365,0.0,,,,
1440,07/07/18 07:30:00 PM,13.365,0.0,,,,
1441,07/07/18 08:00:00 PM,13.365,0.0,,,,
1442,07/07/18 08:30:00 PM,13.461,0.0,,,,
1443,07/07/18 09:00:00 PM,13.461,0.0,,,,
1444,07/07/18 09:30:00 PM,13.461,0.0,,,,
1445,07/07/18 10:00:00 PM,13.365,0.0,,,,
1446,07/07/18 10:30:00 PM,13.365,0.0,,,,
1447,07/07/18 11:00:00 PM,13.365,0.0,,,,
1448,07/07/18 11:30:00 PM,13.365,0.0,,,,
1449,07/08/18 12:00:00 AM,13.269,0.0,,,,
1450,07/08/18 12:30:00 AM,13.076,0.0,,,,
1451,07/08/18 01:00:00 AM,12.980,0.0,,,,
1452,07/08/18 01:30:00 AM,12.883,0.0,,,,
1453,07/08/18 02:00:00 AM,12.787,0.0,,,,
1454,07/08/18 02:30:00 AM,12.787,0.0,,,,
1455,07/08/18 03:00:00 AM,12.787,0.0,,,,
1456,07/08/18 03:30:00 AM,12.787,0.0,,,,
1457,07/08/18 04:00:00 AM,12.787,0.0,,,,
1458,07/08/18 04:30:00 AM,12.787,0.0,,,,
1459,07/08/18 05:00:00 AM,12.883,0.0,,,,
1460,07/08/18 05:30:00 AM,12.787,0.0,,,,
1461,07/08/18 06:00:00 AM,12.787,0.0,,,,
1462,07/08/18 06:30:00 AM,12.787,0.0,,,,
1463,07/08/18 07:00:00 AM,12.883,0.0,,,,
1464,07/08/18 07:30:00 AM,12.883,1.0,,,,
1465,07/08/18 08:00:00 AM,13.173,5.0,,,,
1466,07/08/18 08:30:00 AM,13.365,22.0,,,,
1467,07/08/18 09:00:00 AM,13.558,30.0,,,,
1468,07/08/18 09:30:00 AM,13.461,1.0,,,,
1469,07/08/18 10:00:00 AM,13.558,0.0,,,,
1470,07/08/18 10:30:00 AM,13.654,0.0,,,,
1471,07/08/18 11:00:00 AM,13.750,0.0,,,,
1472,07/08/18 11:30:00 AM,13.750,0.0,,,,
1473,07/08/18 12:00:00 PM,13.750,2.0,,,,
1474,07/08/18 12:30:00 PM,13.750,0.0,,,,
1475,07/08/18 01:00:00 PM,13.846,0.0,,,,
1476,07/08/18 01:30:00 PM,12.594,2.0,,,,
1477,07/08/18 02:00:00 PM,12.304,0.0,,,,
1478,07/08/18 02:30:00 PM,12.497,2.0,,,,
1479,07/08/18 03:00:00 PM,12.401,2.0,,,,
1480,07/08/18 03:30:00 PM,12.401,2.0,,,,
1481,07/08/18 04:00:00 PM,12.497,3.0,,,,
1482,07/08/18 04:30:00 PM,12.594,1.0,,,,
1483,07/08/18 05:00:00 PM,12.690,0.0,,,,
1484,07/08/18 05:30:00 PM,12.883,2.0,,,,
1485,07/08/18 06:00:00 PM,12.883,2.0,,,,
1486,07/08/18 06:30:00 PM,12.980,0.0,,,,
1487,07/08/18 07:00:00 PM,12.980,0.0,,,,
1488,07/08/18 07:30:00 PM,13.076,0.0,,,,
1489,07/08/18 08:00:00 PM,13.076,0.0,,,,
1490,07/08/18 08:30:00 PM,13.076,0.0,,,,
1491,07/08/18 09:00:00 PM,13.076,0.0,,,,
1492,07/08/18 09:30:00 PM,13.076,0.0,,,,
1493,07/08/18 10:00:00 PM,13.076,0.0,,,,
1494,07/08/18 10:30:00 PM,13.076,0.0,,,,
1495,07/08/18 11:00:00 PM,13.076,0.0,,,,
1496,07/08/18 11:30:00 PM,13.076,0.0,,,,
1497,07/09/18 12:00:00 AM,13.076,0.0,,,,
1498,07/09/18 12:30:00 AM,13.076,0.0,,,,
1499,07/09/18 01:00:00 AM,12.980,0.0,,,,
1500,07/09/18 01:30:00 AM,12.690,0.0,,,,
1501,07/09/18 02:00:00 AM,12.401,0.0,,,,
1502,07/09/18 02:30:00 AM,12.497,0.0,,,,
1503,07/09/18 03:00:00 AM,12.594,0.0,,,,
1504,07/09/18 03:30:00 AM,12.690,0.0,,,,
1505,07/09/18 04:00:00 AM,12.690,0.0,,,,
1506,07/09/18 04:30:00 AM,12.690,0.0,,,,
1507,07/09/18 05:00:00 AM,12.690,0.0,,,,
1508,07/09/18 05:30:00 AM,12.787,0.0,,,,
1509,07/09/18 06:00:00 AM,12.787,0.0,,,,
1510,07/09/18 06:30:00 AM,12.787,0.0,,,,
1511,07/09/18 07:00:00 AM,12.980,2.0,,,,
1512,07/09/18 07:30:00 AM,13.173,9.0,,,,
1513,07/09/18 08:00:00 AM,13.269,14.0,,,,
1514,07/09/18 08:30:00 AM,13.365,24.0,,,,
1515,07/09/18 09:00:00 AM,13.365,41.0,,,,
1516,07/09/18 09:30:00 AM,13.846,1.0,,,,
1517,07/09/18 10:00:00 AM,13.846,2.0,,,,
1518,07/09/18 10:30:00 AM,13.942,0.0,,,,
1519,07/09/18 11:00:00 AM,13.942,1.0,,,,
1520,07/09/18 11:30:00 AM,14.038,0.0,,,,
1521,07/09/18 12:00:00 PM,14.038,0.0,,,,
1522,07/09/18 12:30:00 PM,14.134,0.0,,,,
1523,07/09/18 01:00:00 PM,14.230,0.0,,,,
1524,07/09/18 01:30:00 PM,14.230,0.0,,,,
1525,07/09/18 02:00:00 PM,13.654,0.0,,,,
1526,07/09/18 02:30:00 PM,13.173,0.0,,,,
1527,07/09/18 03:00:00 PM,12.594,0.0,,,,
1528,07/09/18 03:30:00 PM,12.497,0.0,,,,
1529,07/09/18 04:00:00 PM,12.401,0.0,,,,
1530,07/09/18 04:30:00 PM,12.304,0.0,,,,
1531,07/09/18 05:00:00 PM,12.304,0.0,,,,
1532,07/09/18 05:30:00 PM,12.207,0.0,,,,
1533,07/09/18 06:00:00 PM,12.207,0.0,,,,
1534,07/09/18 06:30:00 PM,12.207,0.0,,,,
1535,07/09/18 07:00:00 PM,12.207,0.0,,,,
1536,07/09/18 07:30:00 PM,12.207,0.0,,,,
1537,07/09/18 08:00:00 PM,12.207,0.0,,,,
1538,07/09/18 08:30:00 PM,12.207,0.0,,,,
1539,07/09/18 09:00:00 PM,12.207,0.0,,,,
1540,07/09/18 09:30:00 PM,12.207,0.0,,,,
1541,07/09/18 10:00:00 PM,12.304,0.0,,,,
1542,07/09/18 10:30:00 PM,12.304,0.0,,,,
1543,07/09/18 11:00:00 PM,12.304,0.0,,,,
1544,07/09/18 11:30:00 PM,12.304,0.0,,,,
1545,07/10/18 12:00:00 AM,12.304,0.0,,,,
1546,07/10/18 12:30:00 AM,12.401,0.0,,,,
1547,07/10/18 01:00:00 AM,12.401,0.0,,,,
1548,07/10/18 01:30:00 AM,12.401,0.0,,,,
1549,07/10/18 02:00:00 AM,12.401,0.0,,,,
1550,07/10/18 02:30:00 AM,12.401,0.0,,,,
1551,07/10/18 03:00:00 AM,12.401,0.0,,,,
1552,07/10/18 03:30:00 AM,12.401,0.0,,,,
1553,07/10/18 04:00:00 AM,12.401,0.0,,,,
1554,07/10/18 04:30:00 AM,12.401,0.0,,,,
1555,07/10/18 05:00:00 AM,12.497,0.0,,,,
1556,07/10/18 05:30:00 AM,12.497,0.0,,,,
1557,07/10/18 06:00:00 AM,12.497,0.0,,,,
1558,07/10/18 06:30:00 AM,12.594,0.0,,,,
1559,07/10/18 07:00:00 AM,12.690,0.0,,,,
1560,07/10/18 07:30:00 AM,12.787,1.0,,,,
1561,07/10/18 08:00:00 AM,12.980,15.0,,,,
1562,07/10/18 08:30:00 AM,13.654,55.0,,,,
1563,07/10/18 09:00:00 AM,14.134,136.0,,,,
1564,07/10/18 09:30:00 AM,15.473,144.0,,,,
1565,07/10/18 10:00:00 AM,16.903,192.0,,,,
1566,07/10/18 10:30:00 AM,16.523,248.0,,,,
1567,07/10/18 11:00:00 AM,16.713,37.0,,,,
1568,07/10/18 11:30:00 AM,14.613,61.0,,,,
1569,07/10/18 12:00:00 PM,14.421,90.0,,,,
1570,07/10/18 12:30:00 PM,14.421,83.0,,,,
1571,07/10/18 01:00:00 PM,14.230,14.0,,,,
1572,07/10/18 01:30:00 PM,14.421,136.0,,,,
1573,07/10/18 02:00:00 PM,14.134,79.0,,,,
1574,07/10/18 02:30:00 PM,13.173,72.0,,,,
1575,07/10/18 03:00:00 PM,12.690,83.0,,,,
1576,07/10/18 03:30:00 PM,12.690,37.0,,,,
1577,07/10/18 04:00:00 PM,12.690,32.0,,,,
1578,07/10/18 04:30:00 PM,12.497,29.0,,,,
1579,07/10/18 05:00:00 PM,12.401,13.0,,,,
1580,07/10/18 05:30:00 PM,12.304,5.0,,,,
1581,07/10/18 06:00:00 PM,12.304,2.0,,,,
1582,07/10/18 06:30:00 PM,12.401,25.0,,,,
1583,07/10/18 07:00:00 PM,12.497,26.0,,,,
1584,07/10/18 07:30:00 PM,12.594,5.0,,,,
1585,07/10/18 08:00:00 PM,12.594,14.0,,,,
1586,07/10/18 08:30:00 PM,12.594,3.0,,,,
1587,07/10/18 09:00:00 PM,12.690,0.0,,,,
1588,07/10/18 09:30:00 PM,12.594,0.0,,,,
1589,07/10/18 10:00:00 PM,12.690,0.0,,,,
1590,07/10/18 10:30:00 PM,12.594,0.0,,,,
1591,07/10/18 11:00:00 PM,12.594,0.0,,,,
1592,07/10/18 11:30:00 PM,12.690,0.0,,,,
1593,07/11/18 12:00:00 AM,12.690,0.0,,,,
1594,07/11/18 12:30:00 AM,12.787,0.0,,,,
1595,07/11/18 01:00:00 AM,12.883,0.0,,,,
1596,07/11/18 01:30:00 AM,12.883,0.0,,,,
1597,07/11/18 02:00:00 AM,12.883,0.0,,,,
1598,07/11/18 02:30:00 AM,12.787,0.0,,,,
1599,07/11/18 03:00:00 AM,12.690,0.0,,,,
1600,07/11/18 03:30:00 AM,12.690,0.0,,,,
1601,07/11/18 04:00:00 AM,12.690,0.0,,,,
1602,07/11/18 04:30:00 AM,12.594,0.0,,,,
1603,07/11/18 05:00:00 AM,12.497,0.0,,,,
1604,07/11/18 05:30:00 AM,12.594,0.0,,,,
1605,07/11/18 06:00:00 AM,12.594,0.0,,,,
1606,07/11/18 06:30:00 AM,12.594,0.0,,,,
1607,07/11/18 07:00:00 AM,12.690,3.0,,,,
1608,07/11/18 07:30:00 AM,12.883,10.0,,,,
1609,07/11/18 08:00:00 AM,13.173,37.0,,,,
1610,07/11/18 08:30:00 AM,13.558,320.0,,,,
1611,07/11/18 09:00:00 AM,17.760,512.0,,,,
1612,07/11/18 09:30:00 AM,18.806,672.0,,,,
1613,07/11/18 10:00:00 AM,19.853,768.0,,,,
1614,07/11/18 10:30:00 AM,20.901,800.0,,,,
1615,07/11/18 11:00:00 AM,21.664,896.0,,,,
1616,07/11/18 11:30:00 AM,22.429,992.0,,,,
1617,07/11/18 12:00:00 PM,22.908,40.0,,,,
1618,07/11/18 12:30:00 PM,20.710,13.0,,,,
1619,07/11/18 01:00:00 PM,15.378,9.0,,,,
1620,07/11/18 01:30:00 PM,14.804,0.0,,,,
1621,07/11/18 02:00:00 PM,14.709,0.0,,,,
1622,07/11/18 02:30:00 PM,14.421,1.0,,,,
1623,07/11/18 03:00:00 PM,13.558,1.0,,,,
1624,07/11/18 03:30:00 PM,13.076,1.0,,,,
1625,07/11/18 04:00:00 PM,12.594,1.0,,,,
1626,07/11/18 04:30:00 PM,12.594,0.0,,,,
1627,07/11/18 05:00:00 PM,12.690,0.0,,,,
1628,07/11/18 05:30:00 PM,12.497,0.0,,,,
1629,07/11/18 06:00:00 PM,12.497,0.0,,,,
1630,07/11/18 06:30:00 PM,12.401,0.0,,,,
1631,07/11/18 07:00:00 PM,12.401,0.0,,,,
1632,07/11/18 07:30:00 PM,12.401,0.0,,,,
1633,07/11/18 08:00:00 PM,12.401,0.0,,,,
1634,07/11/18 08:30:00 PM,12.401,0.0,,,,
1635,07/11/18 09:00:00 PM,12.401,0.0,,,,
1636,07/11/18 09:30:00 PM,12.401,0.0,,,,
1637,07/11/18 10:00:00 PM,12.497,0.0,,,,
1638,07/11/18 10:30:00 PM,12.401,0.0,,,,
1639,07/11/18 11:00:00 PM,12.401,0.0,,,,
1640,07/11/18 11:30:00 PM,12.401,0.0,,,,
1641,07/12/18 12:00:00 AM,12.401,0.0,,,,
1642,07/12/18 12:30:00 AM,12.497,0.0,,,,
1643,07/12/18 01:00:00 AM,12.497,0.0,,,,
1644,07/12/18 01:30:00 AM,12.594,0.0,,,,
1645,07/12/18 02:00:00 AM,12.594,0.0,,,,
1646,07/12/18 02:30:00 AM,12.594,0.0,,,,
1647,07/12/18 03:00:00 AM,12.594,0.0,,,,
1648,07/12/18 03:30:00 AM,12.594,0.0,,,,
1649,07/12/18 04:00:00 AM,12.690,0.0,,,,
1650,07/12/18 04:30:00 AM,12.690,0.0,,,,
1651,07/12/18 05:00:00 AM,12.690,0.0,,,,
1652,07/12/18 05:30:00 AM,12.690,0.0,,,,
1653,07/12/18 06:00:00 AM,12.690,0.0,,,,
1654,07/12/18 06:30:00 AM,12.690,0.0,,,,
1655,07/12/18 07:00:00 AM,12.787,0.0,,,,
1656,07/12/18 07:30:00 AM,12.787,0.0,,,,
1657,07/12/18 08:00:00 AM,12.980,5.0,,,,
1658,07/12/18 08:30:00 AM,13.269,42.0,,,,
1659,07/12/18 09:00:00 AM,13.654,200.0,,,,
1660,07/12/18 09:30:00 AM,18.711,960.0,,,,
1661,07/12/18 10:00:00 AM,21.187,1024.0,,,,
1662,07/12/18 10:30:00 AM,23.196,1216.0,,,,
