"Plot Title: Dyes Inlet 2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20102228, SEN S/N: 20102228)","Intensity, lum/ft² (LGR S/N: 20102228, SEN S/N: 20102228)","Coupler Attached (LGR S/N: 20102228)","Host Connected (LGR S/N: 20102228)","Stopped (LGR S/N: 20102228)","End Of File (LGR S/N: 20102228)"
1,11/02/17 02:00:00 PM,22.046,14.0,,,,
2,11/02/17 02:15:00 PM,22.046,18.0,,,,
3,11/02/17 02:30:00 PM,22.142,19.0,,,,
4,11/02/17 02:45:00 PM,22.238,16.0,,,,
5,11/02/17 03:00:00 PM,22.333,19.0,,,,
6,11/02/17 03:15:00 PM,22.525,34.0,,,,
7,11/02/17 03:30:00 PM,22.621,32.0,,,,
8,11/02/17 03:45:00 PM,22.812,17.0,,,,
9,11/02/17 04:00:00 PM,22.908,33.0,,,,
10,11/02/17 04:15:00 PM,23.004,31.0,,,,
11,11/02/17 04:30:00 PM,23.004,14.0,,,,
12,11/02/17 04:45:00 PM,22.908,14.0,,,,
13,11/02/17 05:00:00 PM,22.908,13.0,,,,
14,11/02/17 05:15:00 PM,22.812,22.0,,,,
15,11/02/17 05:30:00 PM,22.812,0.0,,,,
16,11/02/17 05:45:00 PM,22.525,0.0,,,,
17,11/02/17 06:00:00 PM,22.238,0.0,,,,
18,11/02/17 06:15:00 PM,22.142,0.0,,,,
19,11/02/17 06:30:00 PM,21.951,0.0,,,,
20,11/02/17 06:45:00 PM,21.855,0.0,,,,
21,11/02/17 07:00:00 PM,21.760,0.0,,,,
22,11/02/17 07:15:00 PM,21.664,0.0,,,,
23,11/02/17 07:30:00 PM,21.569,0.0,,,,
24,11/02/17 07:45:00 PM,21.664,15.0,,,,
25,11/02/17 08:00:00 PM,21.760,14.0,,,,
26,11/02/17 08:15:00 PM,21.855,13.0,,,,
27,11/02/17 08:30:00 PM,21.951,13.0,,,,
28,11/02/17 08:45:00 PM,22.046,13.0,,,,
29,11/02/17 09:00:00 PM,22.142,13.0,,,,
30,11/02/17 09:15:00 PM,22.142,13.0,,,,
31,11/02/17 09:30:00 PM,22.142,14.0,,,,
32,11/02/17 09:45:00 PM,22.238,14.0,,,,
33,11/02/17 10:00:00 PM,22.238,13.0,,,,
34,11/02/17 10:15:00 PM,22.238,14.0,,,,
35,11/02/17 10:30:00 PM,22.238,13.0,,,,
36,11/02/17 10:45:00 PM,22.333,14.0,,,,
37,11/02/17 11:00:00 PM,22.333,13.0,,,,
38,11/02/17 11:15:00 PM,22.333,14.0,,,,
39,11/02/17 11:30:00 PM,22.238,14.0,,,,
40,11/02/17 11:45:00 PM,22.238,14.0,,,,
41,11/03/17 12:00:00 AM,22.333,13.0,,,,
42,11/03/17 12:15:00 AM,22.238,13.0,,,,
43,11/03/17 12:30:00 AM,22.142,0.0,,,,
44,11/03/17 12:45:00 AM,21.760,0.0,,,,
45,11/03/17 01:00:00 AM,21.473,0.0,,,,
46,11/03/17 01:15:00 AM,21.378,0.0,,,,
47,11/03/17 01:30:00 AM,21.378,0.0,,,,
48,11/03/17 01:45:00 AM,21.282,0.0,,,,
49,11/03/17 02:00:00 AM,21.187,0.0,,,,
50,11/03/17 02:15:00 AM,21.187,0.0,,,,
51,11/03/17 02:30:00 AM,21.091,0.0,,,,
52,11/03/17 02:45:00 AM,21.091,0.0,,,,
53,11/03/17 03:00:00 AM,21.091,0.0,,,,
54,11/03/17 03:15:00 AM,20.996,0.0,,,,
55,11/03/17 03:30:00 AM,20.996,0.0,,,,
56,11/03/17 03:45:00 AM,20.996,0.0,,,,
57,11/03/17 04:00:00 AM,20.901,0.0,,,,
58,11/03/17 04:15:00 AM,20.901,0.0,,,,
59,11/03/17 04:30:00 AM,20.901,0.0,,,,
60,11/03/17 04:45:00 AM,20.901,0.0,,,,
61,11/03/17 05:00:00 AM,20.901,0.0,,,,
62,11/03/17 05:15:00 AM,20.805,0.0,,,,
63,11/03/17 05:30:00 AM,20.805,0.0,,,,
64,11/03/17 05:45:00 AM,20.901,0.0,,,,
65,11/03/17 06:00:00 AM,20.901,0.0,,,,
66,11/03/17 06:15:00 AM,20.805,0.0,,,,
67,11/03/17 06:30:00 AM,20.805,0.0,,,,
68,11/03/17 06:45:00 AM,20.710,0.0,,,,
69,11/03/17 07:00:00 AM,20.710,0.0,,,,
70,11/03/17 07:15:00 AM,20.805,0.0,,,,
71,11/03/17 07:30:00 AM,20.805,0.0,,,,
72,11/03/17 07:45:00 AM,20.710,0.0,,,,
73,11/03/17 08:00:00 AM,20.805,0.0,,,,
74,11/03/17 08:15:00 AM,20.710,0.0,,,,
75,11/03/17 08:30:00 AM,20.710,0.0,,,,
76,11/03/17 08:45:00 AM,20.710,0.0,,,,
77,11/03/17 09:00:00 AM,20.710,0.0,,,,
78,11/03/17 09:15:00 AM,20.805,0.0,,,,
79,11/03/17 09:30:00 AM,20.805,0.0,,,,
80,11/03/17 09:45:00 AM,20.805,0.0,,,,
81,11/03/17 10:00:00 AM,20.805,0.0,,,,
82,11/03/17 10:15:00 AM,20.805,0.0,,,,
83,11/03/17 10:30:00 AM,20.805,1.0,,,,
84,11/03/17 10:45:00 AM,20.901,2.0,,,,
85,11/03/17 11:00:00 AM,20.901,1.0,,,,
86,11/03/17 11:15:00 AM,20.901,0.0,,,,
87,11/03/17 11:30:00 AM,20.901,1.0,,,,
88,11/03/17 11:45:00 AM,20.901,0.0,,,,
89,11/03/17 12:00:00 PM,20.901,14.0,,,,
90,11/03/17 12:15:00 PM,20.996,14.0,,,,
91,11/03/17 12:30:00 PM,21.091,14.0,,,,
92,11/03/17 12:45:00 PM,21.282,14.0,,,,
93,11/03/17 01:00:00 PM,21.282,14.0,,,,
94,11/03/17 01:15:00 PM,21.378,14.0,,,,
95,11/03/17 01:30:00 PM,21.378,1.0,,,,
96,11/03/17 01:45:00 PM,21.282,1.0,,,,
97,11/03/17 02:00:00 PM,21.187,0.0,,,,
98,11/03/17 02:15:00 PM,21.187,1.0,,,,
99,11/03/17 02:30:00 PM,21.091,2.0,,,,
100,11/03/17 02:45:00 PM,21.091,2.0,,,,
101,11/03/17 03:00:00 PM,21.091,1.0,,,,
102,11/03/17 03:15:00 PM,21.091,2.0,,,,
103,11/03/17 03:30:00 PM,21.091,1.0,,,,
104,11/03/17 03:45:00 PM,21.091,1.0,,,,
105,11/03/17 04:00:00 PM,21.091,1.0,,,,
106,11/03/17 04:15:00 PM,20.996,0.0,,,,
107,11/03/17 04:30:00 PM,21.091,15.0,,,,
108,11/03/17 04:45:00 PM,21.187,14.0,,,,
109,11/03/17 05:00:00 PM,21.282,14.0,,,,
110,11/03/17 05:15:00 PM,21.282,14.0,,,,
111,11/03/17 05:30:00 PM,21.282,14.0,,,,
112,11/03/17 05:45:00 PM,21.378,14.0,,,,
113,11/03/17 06:00:00 PM,21.569,14.0,,,,
114,11/03/17 06:15:00 PM,21.569,14.0,,,,
115,11/03/17 06:30:00 PM,21.569,14.0,,,,
116,11/03/17 06:45:00 PM,21.569,14.0,,,,
117,11/03/17 07:00:00 PM,21.569,14.0,,,,
118,11/03/17 07:15:00 PM,21.569,14.0,,,,
119,11/03/17 07:30:00 PM,21.569,14.0,,,,
120,11/03/17 07:45:00 PM,21.664,13.0,,,,
121,11/03/17 08:00:00 PM,21.664,14.0,,,,
122,11/03/17 08:15:00 PM,21.569,14.0,,,,
123,11/03/17 08:30:00 PM,21.569,13.0,,,,
124,11/03/17 08:45:00 PM,21.569,14.0,,,,
125,11/03/17 09:00:00 PM,21.569,14.0,,,,
126,11/03/17 09:15:00 PM,21.569,14.0,,,,
127,11/03/17 09:30:00 PM,21.569,14.0,,,,
128,11/03/17 09:45:00 PM,21.569,14.0,,,,
129,11/03/17 10:00:00 PM,21.569,14.0,,,,
130,11/03/17 10:15:00 PM,21.569,13.0,,,,
131,11/03/17 10:30:00 PM,21.664,14.0,,,,
132,11/03/17 10:45:00 PM,21.569,13.0,,,,
133,11/03/17 11:00:00 PM,22.142,0.0,,,,
134,11/03/17 11:15:00 PM,19.472,0.0,,,,
135,11/03/17 11:30:00 PM,17.284,0.0,,,,
136,11/03/17 11:45:00 PM,15.951,0.0,,,,
137,11/04/17 12:00:00 AM,18.045,0.0,,,,
138,11/04/17 12:15:00 AM,19.092,0.0,,,,
139,11/04/17 12:30:00 AM,19.472,0.0,,,,
140,11/04/17 12:45:00 AM,19.377,0.0,,,,
141,11/04/17 01:00:00 AM,19.282,0.0,,,,
142,11/04/17 01:15:00 AM,19.187,0.0,,,,
143,11/04/17 01:30:00 AM,19.472,0.0,,,,
144,11/04/17 01:45:00 AM,19.472,0.0,,,,
145,11/04/17 02:00:00 AM,19.282,0.0,,,,
146,11/04/17 02:15:00 AM,19.092,0.0,,,,
147,11/04/17 02:30:00 AM,19.377,0.0,,,,
148,11/04/17 02:45:00 AM,19.567,0.0,,,,
149,11/04/17 03:00:00 AM,19.377,0.0,,,,
150,11/04/17 03:15:00 AM,19.187,0.0,,,,
151,11/04/17 03:30:00 AM,19.472,0.0,,,,
152,11/04/17 03:45:00 AM,19.567,0.0,,,,
153,11/04/17 04:00:00 AM,19.377,0.0,,,,
154,11/04/17 04:15:00 AM,19.282,0.0,,,,
155,11/04/17 04:30:00 AM,19.662,0.0,,,,
156,11/04/17 04:45:00 AM,19.662,0.0,,,,
157,11/04/17 05:00:00 AM,19.472,0.0,,,,
158,11/04/17 05:15:00 AM,19.377,0.0,,,,
159,11/04/17 05:30:00 AM,19.758,0.0,,,,
160,11/04/17 05:45:00 AM,19.662,0.0,,,,
161,11/04/17 06:00:00 AM,19.472,0.0,,,,
162,11/04/17 06:15:00 AM,19.662,0.0,,,,
163,11/04/17 06:30:00 AM,19.758,0.0,,,,
164,11/04/17 06:45:00 AM,19.662,0.0,,,,
165,11/04/17 07:00:00 AM,19.472,0.0,,,,
166,11/04/17 07:15:00 AM,19.758,0.0,,,,
167,11/04/17 07:30:00 AM,19.758,0.0,,,,
168,11/04/17 07:45:00 AM,19.567,0.0,,,,
169,11/04/17 08:00:00 AM,19.567,0.0,,,,
170,11/04/17 08:15:00 AM,19.853,0.0,,,,
171,11/04/17 08:30:00 AM,19.758,0.0,,,,
172,11/04/17 08:45:00 AM,19.567,0.0,,,,
173,11/04/17 09:00:00 AM,19.758,0.0,,,,
174,11/04/17 09:15:00 AM,19.853,0.0,,,,
175,11/04/17 09:30:00 AM,19.758,0.0,,,,
176,11/04/17 09:45:00 AM,19.567,0.0,,,,
177,11/04/17 10:00:00 AM,19.853,0.0,,,,
178,11/04/17 10:15:00 AM,20.043,0.0,,,,
179,11/04/17 10:30:00 AM,19.948,0.0,,,,
180,11/04/17 10:45:00 AM,19.758,2.0,,,,
181,11/04/17 11:00:00 AM,19.567,1.0,,,,
182,11/04/17 11:15:00 AM,19.853,0.0,,,,
183,11/04/17 11:30:00 AM,20.043,0.0,,,,
184,11/04/17 11:45:00 AM,19.948,1.0,,,,
185,11/04/17 12:00:00 PM,20.138,0.0,,,,
186,11/04/17 12:15:00 PM,20.329,0.0,,,,
187,11/04/17 12:30:00 PM,20.329,1.0,,,,
188,11/04/17 12:45:00 PM,20.519,0.0,,,,
189,11/04/17 01:00:00 PM,20.329,1.0,,,,
190,11/04/17 01:15:00 PM,20.329,0.0,,,,
191,11/04/17 01:30:00 PM,20.519,0.0,,,,
192,11/04/17 01:45:00 PM,20.710,1.0,,,,
193,11/04/17 02:00:00 PM,20.710,2.0,,,,
194,11/04/17 02:15:00 PM,20.901,1.0,,,,
195,11/04/17 02:30:00 PM,20.710,0.0,,,,
196,11/04/17 02:45:00 PM,20.996,0.0,,,,
197,11/04/17 03:00:00 PM,21.569,0.0,,,,
198,11/04/17 03:15:00 PM,21.091,0.0,,,,
199,11/04/17 03:30:00 PM,20.901,0.0,,,,
200,11/04/17 03:45:00 PM,20.805,0.0,,,,
201,11/04/17 04:00:00 PM,20.615,0.0,,,,
202,11/04/17 04:15:00 PM,20.424,0.0,,,,
203,11/04/17 04:30:00 PM,20.329,0.0,,,,
204,11/04/17 04:45:00 PM,20.710,0.0,,,,
205,11/04/17 05:00:00 PM,21.091,0.0,,,,
206,11/04/17 05:15:00 PM,21.091,0.0,,,,
207,11/04/17 05:30:00 PM,20.615,0.0,,,,
208,11/04/17 05:45:00 PM,21.378,0.0,,,,
209,11/04/17 06:00:00 PM,21.664,0.0,,,,
210,11/04/17 06:15:00 PM,21.378,0.0,,,,
211,11/04/17 06:30:00 PM,21.091,0.0,,,,
212,11/04/17 06:45:00 PM,21.091,0.0,,,,
213,11/04/17 07:00:00 PM,20.234,0.0,,,,
214,11/04/17 07:15:00 PM,20.234,0.0,,,,
215,11/04/17 07:30:00 PM,19.948,0.0,,,,
216,11/04/17 07:45:00 PM,19.567,0.0,,,,
217,11/04/17 08:00:00 PM,19.472,0.0,,,,
218,11/04/17 08:15:00 PM,19.758,0.0,,,,
219,11/04/17 08:30:00 PM,19.567,0.0,,,,
220,11/04/17 08:45:00 PM,19.282,0.0,,,,
221,11/04/17 09:00:00 PM,19.472,0.0,,,,
222,11/04/17 09:15:00 PM,19.567,0.0,,,,
223,11/04/17 09:30:00 PM,19.377,0.0,,,,
224,11/04/17 09:45:00 PM,19.187,0.0,,,,
225,11/04/17 10:00:00 PM,19.472,0.0,,,,
226,11/04/17 10:15:00 PM,19.472,0.0,,,,
227,11/04/17 10:30:00 PM,19.282,0.0,,,,
228,11/04/17 10:45:00 PM,19.092,0.0,,,,
229,11/04/17 11:00:00 PM,19.282,0.0,,,,
230,11/04/17 11:15:00 PM,19.377,0.0,,,,
231,11/04/17 11:30:00 PM,19.282,0.0,,,,
232,11/04/17 11:45:00 PM,19.092,0.0,,,,
233,11/05/17 12:00:00 AM,18.901,0.0,,,,
234,11/05/17 12:15:00 AM,19.092,0.0,,,,
235,11/05/17 12:30:00 AM,19.282,0.0,,,,
236,11/05/17 12:45:00 AM,19.187,0.0,,,,
237,11/05/17 01:00:00 AM,18.996,0.0,,,,
238,11/05/17 01:15:00 AM,18.901,0.0,,,,
239,11/05/17 01:30:00 AM,18.711,0.0,,,,
240,11/05/17 01:45:00 AM,19.092,0.0,,,,
241,11/05/17 02:00:00 AM,19.092,0.0,,,,
242,11/05/17 02:15:00 AM,18.901,0.0,,,,
243,11/05/17 02:30:00 AM,18.806,0.0,,,,
244,11/05/17 02:45:00 AM,19.092,0.0,,,,
245,11/05/17 03:00:00 AM,19.187,0.0,,,,
246,11/05/17 03:15:00 AM,19.092,0.0,,,,
247,11/05/17 03:30:00 AM,18.901,0.0,,,,
248,11/05/17 03:45:00 AM,19.092,0.0,,,,
249,11/05/17 04:00:00 AM,19.282,0.0,,,,
250,11/05/17 04:15:00 AM,19.092,0.0,,,,
251,11/05/17 04:30:00 AM,18.901,0.0,,,,
252,11/05/17 04:45:00 AM,19.282,0.0,,,,
253,11/05/17 05:00:00 AM,19.282,0.0,,,,
254,11/05/17 05:15:00 AM,19.187,0.0,,,,
255,11/05/17 05:30:00 AM,18.996,0.0,,,,
256,11/05/17 05:45:00 AM,19.092,0.0,,,,
257,11/05/17 06:00:00 AM,19.187,0.0,,,,
258,11/05/17 06:15:00 AM,18.996,0.0,,,,
259,11/05/17 06:30:00 AM,18.901,0.0,,,,
260,11/05/17 06:45:00 AM,19.187,0.0,,,,
261,11/05/17 07:00:00 AM,19.092,0.0,,,,
262,11/05/17 07:15:00 AM,18.901,0.0,,,,
263,11/05/17 07:30:00 AM,18.806,0.0,,,,
264,11/05/17 07:45:00 AM,19.092,0.0,,,,
265,11/05/17 08:00:00 AM,18.996,0.0,,,,
266,11/05/17 08:15:00 AM,18.806,0.0,,,,
267,11/05/17 08:30:00 AM,18.996,0.0,,,,
268,11/05/17 08:45:00 AM,19.092,0.0,,,,
269,11/05/17 09:00:00 AM,18.806,0.0,,,,
270,11/05/17 09:15:00 AM,18.806,0.0,,,,
271,11/05/17 09:30:00 AM,19.092,0.0,,,,
272,11/05/17 09:45:00 AM,18.996,0.0,,,,
273,11/05/17 10:00:00 AM,18.711,0.0,,,,
274,11/05/17 10:15:00 AM,18.806,0.0,,,,
275,11/05/17 10:30:00 AM,19.092,0.0,,,,
276,11/05/17 10:45:00 AM,18.901,0.0,,,,
277,11/05/17 11:00:00 AM,18.711,0.0,,,,
278,11/05/17 11:15:00 AM,18.996,1.0,,,,
279,11/05/17 11:30:00 AM,18.996,1.0,,,,
280,11/05/17 11:45:00 AM,18.901,1.0,,,,
281,11/05/17 12:00:00 PM,18.806,2.0,,,,
282,11/05/17 12:15:00 PM,19.282,1.0,,,,
283,11/05/17 12:30:00 PM,19.187,0.0,,,,
284,11/05/17 12:45:00 PM,18.996,0.0,,,,
285,11/05/17 01:00:00 PM,18.901,0.0,,,,
286,11/05/17 01:15:00 PM,18.901,0.0,,,,
287,11/05/17 01:30:00 PM,18.806,0.0,,,,
288,11/05/17 01:45:00 PM,18.806,0.0,,,,
289,11/05/17 02:00:00 PM,18.711,0.0,,,,
290,11/05/17 02:15:00 PM,18.806,0.0,,,,
291,11/05/17 02:30:00 PM,18.711,0.0,,,,
292,11/05/17 02:45:00 PM,18.711,0.0,,,,
293,11/05/17 03:00:00 PM,18.711,0.0,,,,
294,11/05/17 03:15:00 PM,18.711,0.0,,,,
295,11/05/17 03:30:00 PM,18.616,0.0,,,,
296,11/05/17 03:45:00 PM,18.616,0.0,,,,
297,11/05/17 04:00:00 PM,18.711,0.0,,,,
298,11/05/17 04:15:00 PM,18.711,0.0,,,,
299,11/05/17 04:30:00 PM,18.616,0.0,,,,
300,11/05/17 04:45:00 PM,18.616,0.0,,,,
301,11/05/17 05:00:00 PM,18.616,0.0,,,,
302,11/05/17 05:15:00 PM,18.521,0.0,,,,
303,11/05/17 05:30:00 PM,18.521,0.0,,,,
304,11/05/17 05:45:00 PM,18.426,0.0,,,,
305,11/05/17 06:00:00 PM,18.426,0.0,,,,
306,11/05/17 06:15:00 PM,18.426,0.0,,,,
307,11/05/17 06:30:00 PM,18.331,0.0,,,,
308,11/05/17 06:45:00 PM,18.331,0.0,,,,
309,11/05/17 07:00:00 PM,19.472,3.0,,,,
310,11/05/17 07:15:00 PM,19.662,3.0,,,,
311,11/05/17 07:30:00 PM,19.662,3.0,,,,
312,11/05/17 07:45:00 PM,19.567,3.0,,,,
313,11/05/17 08:00:00 PM,19.567,3.0,,,,
314,11/05/17 08:15:00 PM,19.472,3.0,,,,
315,11/05/17 08:30:00 PM,20.043,3.0,,,,
316,11/05/17 08:45:00 PM,20.043,3.0,,,,
317,11/05/17 09:00:00 PM,19.853,3.0,,,,
318,11/05/17 09:15:00 PM,19.662,3.0,,,,
319,11/05/17 09:30:00 PM,19.472,3.0,,,,
320,11/05/17 09:45:00 PM,19.948,3.0,,,,
321,11/05/17 10:00:00 PM,20.043,3.0,,,,
322,11/05/17 10:15:00 PM,19.758,3.0,,,,
323,11/05/17 10:30:00 PM,19.567,3.0,,,,
324,11/05/17 10:45:00 PM,19.662,3.0,,,,
325,11/05/17 11:00:00 PM,20.138,3.0,,,,
326,11/05/17 11:15:00 PM,19.948,3.0,,,,
327,11/05/17 11:30:00 PM,19.662,3.0,,,,
328,11/05/17 11:45:00 PM,19.567,3.0,,,,
329,11/06/17 12:00:00 AM,19.377,3.0,,,,
330,11/06/17 12:15:00 AM,19.948,3.0,,,,
331,11/06/17 12:30:00 AM,19.948,3.0,,,,
332,11/06/17 12:45:00 AM,19.758,3.0,,,,
333,11/06/17 01:00:00 AM,19.567,3.0,,,,
334,11/06/17 01:15:00 AM,19.472,3.0,,,,
335,11/06/17 01:30:00 AM,19.662,3.0,,,,
336,11/06/17 01:45:00 AM,20.043,3.0,,,,
337,11/06/17 02:00:00 AM,19.853,3.0,,,,
338,11/06/17 02:15:00 AM,19.662,3.0,,,,
339,11/06/17 02:30:00 AM,19.567,3.0,,,,
340,11/06/17 02:45:00 AM,20.424,0.0,,,,
341,11/06/17 03:00:00 AM,20.519,0.0,,,,
342,11/06/17 03:15:00 AM,20.138,0.0,,,,
343,11/06/17 03:30:00 AM,20.424,0.0,,,,
344,11/06/17 03:45:00 AM,20.615,0.0,,,,
345,11/06/17 04:00:00 AM,20.329,0.0,,,,
346,11/06/17 04:15:00 AM,20.234,0.0,,,,
347,11/06/17 04:30:00 AM,20.710,0.0,,,,
348,11/06/17 04:45:00 AM,20.519,0.0,,,,
349,11/06/17 05:00:00 AM,20.138,0.0,,,,
350,11/06/17 05:15:00 AM,20.615,0.0,,,,
351,11/06/17 05:30:00 AM,20.710,0.0,,,,
352,11/06/17 05:45:00 AM,20.329,0.0,,,,
353,11/06/17 06:00:00 AM,20.234,0.0,,,,
354,11/06/17 06:15:00 AM,20.805,0.0,,,,
355,11/06/17 06:30:00 AM,20.615,0.0,,,,
356,11/06/17 06:45:00 AM,20.329,0.0,,,,
357,11/06/17 07:00:00 AM,20.234,0.0,,,,
358,11/06/17 07:15:00 AM,20.805,0.0,,,,
359,11/06/17 07:30:00 AM,20.519,0.0,,,,
360,11/06/17 07:45:00 AM,20.234,0.0,,,,
361,11/06/17 08:00:00 AM,20.615,0.0,,,,
362,11/06/17 08:15:00 AM,20.710,0.0,,,,
363,11/06/17 08:30:00 AM,16.808,2.0,,,,
364,11/06/17 08:45:00 AM,13.076,0.0,,,,
365,11/06/17 09:00:00 AM,12.980,0.0,,,,
366,11/06/17 09:15:00 AM,11.625,0.0,,,,
367,11/06/17 09:30:00 AM,11.139,0.0,,,,
368,11/06/17 09:45:00 AM,12.883,0.0,,,,
369,11/06/17 10:00:00 AM,15.473,0.0,,,,
370,11/06/17 10:15:00 AM,16.713,0.0,,,,
371,11/06/17 10:30:00 AM,17.475,0.0,,,,
372,11/06/17 10:45:00 AM,17.760,0.0,,,,
373,11/06/17 11:00:00 AM,18.140,0.0,,,,
374,11/06/17 11:15:00 AM,18.616,0.0,,,,
375,11/06/17 11:30:00 AM,18.901,0.0,,,,
376,11/06/17 11:45:00 AM,19.187,0.0,,,,
377,11/06/17 12:00:00 PM,19.472,0.0,,,,
378,11/06/17 12:15:00 PM,19.758,0.0,,,,
379,11/06/17 12:30:00 PM,20.043,0.0,,,,
380,11/06/17 12:45:00 PM,20.234,0.0,,,,
381,11/06/17 01:00:00 PM,20.615,0.0,,,,
382,11/06/17 01:15:00 PM,20.805,0.0,,,,
383,11/06/17 01:30:00 PM,20.996,0.0,,,,
384,11/06/17 01:45:00 PM,21.473,0.0,,,,
385,11/06/17 02:00:00 PM,20.615,0.0,,,,
386,11/06/17 02:15:00 PM,19.567,0.0,,,,
387,11/06/17 02:30:00 PM,18.901,0.0,,,,
388,11/06/17 02:45:00 PM,18.616,4.0,,,,
389,11/06/17 03:00:00 PM,14.421,0.0,,,,
390,11/06/17 03:15:00 PM,12.594,0.0,,,,
391,11/06/17 03:30:00 PM,11.625,0.0,,,,
392,11/06/17 03:45:00 PM,11.041,0.0,,,,
393,11/06/17 04:00:00 PM,10.846,0.0,,,,
394,11/06/17 04:15:00 PM,10.553,0.0,,,,
395,11/06/17 04:30:00 PM,10.259,0.0,,,,
396,11/06/17 04:45:00 PM,10.063,0.0,,,,
397,11/06/17 05:00:00 PM,9.965,0.0,,,,
398,11/06/17 05:15:00 PM,9.571,0.0,,,,
399,11/06/17 05:30:00 PM,9.077,0.0,,,,
400,11/06/17 05:45:00 PM,9.176,0.0,,,,
401,11/06/17 06:00:00 PM,12.883,0.0,,,,
402,11/06/17 06:15:00 PM,16.332,0.0,,,,
403,11/06/17 06:30:00 PM,19.472,0.0,,,,
404,11/06/17 06:45:00 PM,22.142,0.0,,,,
405,11/06/17 07:00:00 PM,22.142,0.0,,,,
406,11/06/17 07:15:00 PM,20.901,5.0,,,,
407,11/06/17 07:30:00 PM,21.378,6.0,,,,
408,11/06/17 07:45:00 PM,21.760,6.0,,,,
409,11/06/17 08:00:00 PM,22.046,6.0,,,,
410,11/06/17 08:15:00 PM,22.238,6.0,,,,
411,11/06/17 08:30:00 PM,22.525,9.0,,,,
412,11/06/17 08:45:00 PM,22.717,7.0,,,,
413,11/06/17 09:00:00 PM,22.717,8.0,,,,
414,11/06/17 09:15:00 PM,22.621,8.0,,,,
415,11/06/17 09:30:00 PM,22.429,9.0,,,,
416,11/06/17 09:45:00 PM,21.951,0.0,,,,
417,11/06/17 10:00:00 PM,22.621,0.0,,,,
418,11/06/17 10:15:00 PM,21.760,0.0,,,,
419,11/06/17 10:30:00 PM,23.388,0.0,,,,
420,11/06/17 10:45:00 PM,25.028,0.0,,,,
421,11/06/17 11:00:00 PM,23.100,0.0,,,,
422,11/06/17 11:15:00 PM,22.621,0.0,,,,
423,11/06/17 11:30:00 PM,23.292,0.0,,,,
424,11/06/17 11:45:00 PM,24.255,0.0,,,,
425,11/07/17 12:00:00 AM,25.125,0.0,,,,
426,11/07/17 12:15:00 AM,25.028,0.0,,,,
427,11/07/17 12:30:00 AM,24.448,0.0,,,,
428,11/07/17 12:45:00 AM,7.682,0.0,,,,
429,11/07/17 01:00:00 AM,1.980,0.0,,,,
430,11/07/17 01:15:00 AM,8.282,0.0,,,,
431,11/07/17 01:30:00 AM,8.082,0.0,,,,
432,11/07/17 01:45:00 AM,7.782,0.0,,,,
433,11/07/17 02:00:00 AM,7.582,0.0,,,,
434,11/07/17 02:15:00 AM,7.582,0.0,,,,
435,11/07/17 02:30:00 AM,7.481,0.0,,,,
436,11/07/17 02:45:00 AM,7.381,0.0,,,,
437,11/07/17 03:00:00 AM,7.179,0.0,,,,
438,11/07/17 03:15:00 AM,7.280,0.0,,,,
439,11/07/17 03:30:00 AM,6.978,0.0,,,,
440,11/07/17 03:45:00 AM,6.877,0.0,,,,
441,11/07/17 04:00:00 AM,6.674,0.0,,,,
442,11/07/17 04:15:00 AM,6.471,0.0,,,,
443,11/07/17 04:30:00 AM,6.471,0.0,,,,
444,11/07/17 04:45:00 AM,6.268,0.0,,,,
445,11/07/17 05:00:00 AM,6.370,0.0,,,,
446,11/07/17 05:15:00 AM,6.573,0.0,,,,
447,11/07/17 05:30:00 AM,5.860,0.0,,,,
448,11/07/17 05:45:00 AM,6.573,0.0,,,,
449,11/07/17 06:00:00 AM,9.176,0.0,,,,
450,11/07/17 06:15:00 AM,9.768,0.0,,,,
451,11/07/17 06:30:00 AM,10.161,0.0,,,,
452,11/07/17 06:45:00 AM,10.259,0.0,,,,
453,11/07/17 07:00:00 AM,10.357,0.0,,,,
454,11/07/17 07:15:00 AM,10.357,0.0,,,,
455,11/07/17 07:30:00 AM,10.357,0.0,,,,
456,11/07/17 07:45:00 AM,10.357,0.0,,,,
457,11/07/17 08:00:00 AM,10.357,0.0,,,,
458,11/07/17 08:15:00 AM,10.357,0.0,,,,
459,11/07/17 08:30:00 AM,10.455,0.0,,,,
460,11/07/17 08:45:00 AM,10.259,4.0,,,,
461,11/07/17 09:00:00 AM,10.259,8.0,,,,
462,11/07/17 09:15:00 AM,10.259,6.0,,,,
463,11/07/17 09:30:00 AM,10.259,8.0,,,,
464,11/07/17 09:45:00 AM,10.259,10.0,,,,
465,11/07/17 10:00:00 AM,10.259,21.0,,,,
466,11/07/17 10:15:00 AM,10.063,29.0,,,,
467,11/07/17 10:30:00 AM,10.161,44.0,,,,
468,11/07/17 10:45:00 AM,10.161,8.0,,,,
469,11/07/17 11:00:00 AM,10.259,13.0,,,,
470,11/07/17 11:15:00 AM,10.161,22.0,,,,
471,11/07/17 11:30:00 AM,10.063,48.0,,,,
472,11/07/17 11:45:00 AM,10.161,62.0,,,,
473,11/07/17 12:00:00 PM,10.161,18.0,,,,
474,11/07/17 12:15:00 PM,10.259,7.0,,,,
475,11/07/17 12:30:00 PM,10.161,59.0,,,,
476,11/07/17 12:45:00 PM,10.161,95.0,,,,
